Plan_Code,Client,Platform,NYFlag,ChildCompanyID,HeaderLogo,HeaderLogo_Position_x,HeaderLogo_Position_y,HeaderLogo_Width,HeaderLogo_Height,Company_Text,Company_Text_Position_x,Company_Text_Position_y,Company_Text_Width,Company_Text_Height,Company_ShowFlag,Address,Address_Position_x,Address_Position_y,Address_Width,Address_Height,Address_ShowFlag,PhoneNumber,ServiceCenter,ServiceCenterHours,FaxNumber,ProductType,Broker_Dealer_Services,Footer,Footer_Position_x,Footer_Position_y,Footer_Width,Footer_Height,Email_Address,Web_Address,Client_Abbrv,Budget_Center,Reply_Envelope,Inserter_Stock,Tray,CompanyCode,DOL_Disclosure,Disclosure_Position_x,Disclosure_Position_y,Disclosure_Position_Width,Disclosure_Position_Height,Secondary_Logo,SecLogo_Position_x,SecLogo_Position_y,SecLogo_Position_Width,SecLogo_Position_Height,Product_Description,MailingPageLogo_Pos_x,MailingPageLogo_Pos_y,Payment Company Address
240_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
241_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
242_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
243_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
244_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
245_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
246_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
247_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
248_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
249_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
250_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
251_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
252_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
253_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
254_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
255_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
256_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
257_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
258_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
259_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
260_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
261_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
262_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
263_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
264_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
265_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
266_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
267_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
270_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
273_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
274_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
275_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
277_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
278_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
279_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
280_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
281_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
282_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
283_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
284_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
285_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
286_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
288_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
289_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
290_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
291_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
292_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
293_ALLM,Hanover/Trad,9x,,0,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758552ENDLINETopeka KS 66675-8552,195.00,39.00,175.00,46.00,TRUE,1-800-799-6981,Client Services,7:30 A.M. to 5:00 P.M. Central Time,785-368-1798,Life,,RTFs/Footer/HAN_Footer.rtf,67.00,716.00,475.00,71.00,,,ALM,2151,hash4: HANOVER ALLMERICA REPLY ENV,65-2120x-03,4,Hanover,,,,,,,,,,,,36.00,36.00,
